identifier,section,parameter,value
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Leuciscus Leuciscus
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Leucaspius Delineatus
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Rutilus Rutilus
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Aspius Aspius
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung der Scardinius Erythrophthalmus
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Alburnus Alburnus
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Tinca Tinca
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Misgurnus Fossilis
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Cobitis Taenia
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Barbatula Barbatula
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Silurus Glanis
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Lota Lota
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Perca Fluviatilis
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Gymnocephalus Cernuus
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Sander Lucioperca
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Gasterosteus Aculeatus
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Pungitius Pungitius
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Barbus Barbus
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Acipenser Sturio
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Lampetra Fluviatilis
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Salmo Salar
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Petromyzon Marinus
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Vimba Vimba
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Salvelinus Fontinalis
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Pseudorasbora Parva
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Carassius Auratus
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Ctenopharyngodon Idella
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Hypophthalmichthys Nobilis
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Ameiurus Melas
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Hypophthalmichthys Molitrix
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Lepomis Gibbosus
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Neogobius Melanostomus
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Salmo Trutta Fario
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Leuciscus Idus Auratus
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Orconestes Limosus
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Procambarus Fallax
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Procambarus Clarkii
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Ebenen,Artenverteilung von Astacus Leptodactylus
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.SD_Fische@senstadt,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.SD_Fische@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/SD_Fische
K.SD_Fische@senstadt,Technische Angaben,Standard,WMS
K.SD_Fische@senstadt,Technische Angaben,Version,1.0.0
K.SD_Fische@senstadt,Technische Angaben,Version,1.1.0
K.SD_Fische@senstadt,Technische Angaben,Version,1.1.1
K.SD_Fische@senstadt,Technische Angaben,Version,1.3.0
K.SD_Fische@senstadt,Technische Angaben,Operationen,GetCapabilities
K.SD_Fische@senstadt,Technische Angaben,Operationen,GetMap
K.SD_Fische@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.SD_Fische@senstadt,Technische Angaben,Grafikformate,image/png
K.k01_12_05archiv2015@senstadt,Archivfunktion der Böden für die Naturgeschichte 2015 (Umweltatlas),Kurzbeschreibung,"Darstellung der Archivfunktion der Böden für die Naturgeschichte auf Block- und Blockteilflächen-Basis, 1 : 5.000, Stand 2015."
K.k01_12_05archiv2015@senstadt,Archivfunktion der Böden für die Naturgeschichte 2015 (Umweltatlas),Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.k01_12_05archiv2015@senstadt,Archivfunktion der Böden für die Naturgeschichte 2015 (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k01_12_05archiv2015@senstadt,Archivfunktion der Böden für die Naturgeschichte 2015 (Umweltatlas),Ausdehnung,"EPSG:4258: 13,08, 52,33, 13,77, 52,69"
K.k01_12_05archiv2015@senstadt,Archivfunktion der Böden für die Naturgeschichte 2015 (Umweltatlas),Ebenen,Archivfunktion für die Naturgeschichte
K.k01_12_05archiv2015@senstadt,Archivfunktion der Böden für die Naturgeschichte 2015 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.k01_12_05archiv2015@senstadt,Archivfunktion der Böden für die Naturgeschichte 2015 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k01_12_05archiv2015@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/k01_12_05archiv2015
K.k01_12_05archiv2015@senstadt,Technische Angaben,Standard,WMS
K.k01_12_05archiv2015@senstadt,Technische Angaben,Version,1.0.0
K.k01_12_05archiv2015@senstadt,Technische Angaben,Version,1.1.0
K.k01_12_05archiv2015@senstadt,Technische Angaben,Version,1.1.1
K.k01_12_05archiv2015@senstadt,Technische Angaben,Version,1.3.0
K.k01_12_05archiv2015@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k01_12_05archiv2015@senstadt,Technische Angaben,Operationen,GetMap
K.k01_12_05archiv2015@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.k01_12_05archiv2015@senstadt,Technische Angaben,Grafikformate,image/png
K.wmsk02_09_1artkan2017@senstadt,Art der Kanalisation 2017 (Umweltatlas),Kurzbeschreibung,"Die Karte zeigt die Art der Entsorgung von Regen- und Abwasser (Misch- und Trennkanalisation, nicht kanalisierte Gebiete)."
K.wmsk02_09_1artkan2017@senstadt,Art der Kanalisation 2017 (Umweltatlas),Koordinatensysteme,EPSG:25833
K.wmsk02_09_1artkan2017@senstadt,Art der Kanalisation 2017 (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.wmsk02_09_1artkan2017@senstadt,Art der Kanalisation 2017 (Umweltatlas),Ebenen,Art der Kanalisation
K.wmsk02_09_1artkan2017@senstadt,Art der Kanalisation 2017 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.wmsk02_09_1artkan2017@senstadt,Art der Kanalisation 2017 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.wmsk02_09_1artkan2017@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/wmsk02_09_1artkan2017
K.wmsk02_09_1artkan2017@senstadt,Technische Angaben,Standard,WMS
K.wmsk02_09_1artkan2017@senstadt,Technische Angaben,Version,1.0.0
K.wmsk02_09_1artkan2017@senstadt,Technische Angaben,Version,1.1.0
K.wmsk02_09_1artkan2017@senstadt,Technische Angaben,Version,1.1.1
K.wmsk02_09_1artkan2017@senstadt,Technische Angaben,Version,1.3.0
K.wmsk02_09_1artkan2017@senstadt,Technische Angaben,Operationen,GetCapabilities
K.wmsk02_09_1artkan2017@senstadt,Technische Angaben,Operationen,GetMap
K.wmsk02_09_1artkan2017@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.wmsk02_09_1artkan2017@senstadt,Technische Angaben,Grafikformate,image/png
K.wmsk01_11_04austau2015@senstadt,Austauschhäufigkeit des Bodenwassers 2015 (Umweltatlas),Kurzbeschreibung,"Darstellung der Austauschhäufigkeit des Bodenwassers auf Block- und Blockteilflächen-Basis, 1 : 5.000, Stand 2015."
K.wmsk01_11_04austau2015@senstadt,Austauschhäufigkeit des Bodenwassers 2015 (Umweltatlas),Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.wmsk01_11_04austau2015@senstadt,Austauschhäufigkeit des Bodenwassers 2015 (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.wmsk01_11_04austau2015@senstadt,Austauschhäufigkeit des Bodenwassers 2015 (Umweltatlas),Ausdehnung,"EPSG:4258: 13,08, 52,33, 13,77, 52,69"
K.wmsk01_11_04austau2015@senstadt,Austauschhäufigkeit des Bodenwassers 2015 (Umweltatlas),Ebenen,Austauschhäufigkeit des Bodenwassers
K.wmsk01_11_04austau2015@senstadt,Austauschhäufigkeit des Bodenwassers 2015 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.wmsk01_11_04austau2015@senstadt,Austauschhäufigkeit des Bodenwassers 2015 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.wmsk01_11_04austau2015@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/wmsk01_11_04austau2015
K.wmsk01_11_04austau2015@senstadt,Technische Angaben,Standard,WMS
K.wmsk01_11_04austau2015@senstadt,Technische Angaben,Version,1.0.0
K.wmsk01_11_04austau2015@senstadt,Technische Angaben,Version,1.1.0
K.wmsk01_11_04austau2015@senstadt,Technische Angaben,Version,1.1.1
K.wmsk01_11_04austau2015@senstadt,Technische Angaben,Version,1.3.0
K.wmsk01_11_04austau2015@senstadt,Technische Angaben,Operationen,GetCapabilities
K.wmsk01_11_04austau2015@senstadt,Technische Angaben,Operationen,GetMap
K.wmsk01_11_04austau2015@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.wmsk01_11_04austau2015@senstadt,Technische Angaben,Grafikformate,image/png
K.k01_11_02eigen2015@senstadt,Besondere naturräumliche Eigenart der Böden 2015 (Umweltatlas),Kurzbeschreibung,"Darstellung der besonderen naturräumlichen Eigenart der Böden auf Block- und Blockteilflächen-Basis, 1 : 5.000, Stand 2015."
K.k01_11_02eigen2015@senstadt,Besondere naturräumliche Eigenart der Böden 2015 (Umweltatlas),Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.k01_11_02eigen2015@senstadt,Besondere naturräumliche Eigenart der Böden 2015 (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k01_11_02eigen2015@senstadt,Besondere naturräumliche Eigenart der Böden 2015 (Umweltatlas),Ausdehnung,"EPSG:4258: 13,08, 52,33, 13,77, 52,69"
K.k01_11_02eigen2015@senstadt,Besondere naturräumliche Eigenart der Böden 2015 (Umweltatlas),Ebenen,Besondere naturräumliche Eigenart
K.k01_11_02eigen2015@senstadt,Besondere naturräumliche Eigenart der Böden 2015 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.k01_11_02eigen2015@senstadt,Besondere naturräumliche Eigenart der Böden 2015 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k01_11_02eigen2015@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/k01_11_02eigen2015
K.k01_11_02eigen2015@senstadt,Technische Angaben,Standard,WMS
K.k01_11_02eigen2015@senstadt,Technische Angaben,Version,1.0.0
K.k01_11_02eigen2015@senstadt,Technische Angaben,Version,1.1.0
K.k01_11_02eigen2015@senstadt,Technische Angaben,Version,1.1.1
K.k01_11_02eigen2015@senstadt,Technische Angaben,Version,1.3.0
K.k01_11_02eigen2015@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k01_11_02eigen2015@senstadt,Technische Angaben,Operationen,GetMap
K.k01_11_02eigen2015@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.k01_11_02eigen2015@senstadt,Technische Angaben,Grafikformate,image/png
K.wmsk01_11_10bindung2015@senstadt,Bindungsstärke der Böden für Schwermetalle 2015 (Umweltatlas),Kurzbeschreibung,"Darstellung der Bindungsstärke für Schwermetalle der Böden auf Block- und Blockteilflächen-Basis, 1 : 5.000, Stand 2015."
K.wmsk01_11_10bindung2015@senstadt,Bindungsstärke der Böden für Schwermetalle 2015 (Umweltatlas),Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.wmsk01_11_10bindung2015@senstadt,Bindungsstärke der Böden für Schwermetalle 2015 (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.wmsk01_11_10bindung2015@senstadt,Bindungsstärke der Böden für Schwermetalle 2015 (Umweltatlas),Ausdehnung,"EPSG:4258: 13,08, 52,33, 13,77, 52,69"
K.wmsk01_11_10bindung2015@senstadt,Bindungsstärke der Böden für Schwermetalle 2015 (Umweltatlas),Ebenen,Bindungsstärke für Schwermetalle
K.wmsk01_11_10bindung2015@senstadt,Bindungsstärke der Böden für Schwermetalle 2015 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.wmsk01_11_10bindung2015@senstadt,Bindungsstärke der Böden für Schwermetalle 2015 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.wmsk01_11_10bindung2015@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/wmsk01_11_10bindung2015
K.wmsk01_11_10bindung2015@senstadt,Technische Angaben,Standard,WMS
K.wmsk01_11_10bindung2015@senstadt,Technische Angaben,Version,1.0.0
K.wmsk01_11_10bindung2015@senstadt,Technische Angaben,Version,1.1.0
K.wmsk01_11_10bindung2015@senstadt,Technische Angaben,Version,1.1.1
K.wmsk01_11_10bindung2015@senstadt,Technische Angaben,Version,1.3.0
K.wmsk01_11_10bindung2015@senstadt,Technische Angaben,Operationen,GetCapabilities
K.wmsk01_11_10bindung2015@senstadt,Technische Angaben,Operationen,GetMap
K.wmsk01_11_10bindung2015@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.wmsk01_11_10bindung2015@senstadt,Technische Angaben,Grafikformate,image/png
K.SO_BoFPlHi2015@senstadt,Boden im INSPIRE-Datenmodell (Bodenfunktionen und Planungshinweise 2015),Kurzbeschreibung,Die Bodenfunktionen und Planungshinweise setzen sich zusammen aus verschiedenen Bodenfunktionen und den sich daraus ableitenden Bewertungen der Schutzwürdigkeit in Berlin im INSPIRE-Datenmodell.
K.SO_BoFPlHi2015@senstadt,Boden im INSPIRE-Datenmodell (Bodenfunktionen und Planungshinweise 2015),Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.SO_BoFPlHi2015@senstadt,Boden im INSPIRE-Datenmodell (Bodenfunktionen und Planungshinweise 2015),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.SO_BoFPlHi2015@senstadt,Boden im INSPIRE-Datenmodell (Bodenfunktionen und Planungshinweise 2015),Ausdehnung,"EPSG:4258: 13,08, 52,33, 13,77, 52,69"
K.SO_BoFPlHi2015@senstadt,Boden im INSPIRE-Datenmodell (Bodenfunktionen und Planungshinweise 2015),Ebenen,Böden
K.SO_BoFPlHi2015@senstadt,Boden im INSPIRE-Datenmodell (Bodenfunktionen und Planungshinweise 2015),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.SO_BoFPlHi2015@senstadt,Boden im INSPIRE-Datenmodell (Bodenfunktionen und Planungshinweise 2015),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.SO_BoFPlHi2015@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/SO_BoFPlHi2015
K.SO_BoFPlHi2015@senstadt,Technische Angaben,Standard,WMS
K.SO_BoFPlHi2015@senstadt,Technische Angaben,Version,1.0.0
K.SO_BoFPlHi2015@senstadt,Technische Angaben,Version,1.1.0
K.SO_BoFPlHi2015@senstadt,Technische Angaben,Version,1.1.1
K.SO_BoFPlHi2015@senstadt,Technische Angaben,Version,1.3.0
K.SO_BoFPlHi2015@senstadt,Technische Angaben,Operationen,GetCapabilities
K.SO_BoFPlHi2015@senstadt,Technische Angaben,Operationen,GetMap
K.SO_BoFPlHi2015@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.SO_BoFPlHi2015@senstadt,Technische Angaben,Grafikformate,image/png
K.SO_BogeBoa2015@senstadt,Boden im INSPIRE-Datenmodell (Bodengesellschaften und Bodenarten 2015),Kurzbeschreibung,"Die Bodengesellschaften und Bodenarten beschreiben die Verbreitungsräume von Bodengesellschaften, Bodenarten und Torfarten in Berlin im INSPIRE-Datenmodell."
K.SO_BogeBoa2015@senstadt,Boden im INSPIRE-Datenmodell (Bodengesellschaften und Bodenarten 2015),Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.SO_BogeBoa2015@senstadt,Boden im INSPIRE-Datenmodell (Bodengesellschaften und Bodenarten 2015),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.SO_BogeBoa2015@senstadt,Boden im INSPIRE-Datenmodell (Bodengesellschaften und Bodenarten 2015),Ausdehnung,"EPSG:4258: 13,08, 52,33, 13,77, 52,69"
K.SO_BogeBoa2015@senstadt,Boden im INSPIRE-Datenmodell (Bodengesellschaften und Bodenarten 2015),Ebenen,Böden
K.SO_BogeBoa2015@senstadt,Boden im INSPIRE-Datenmodell (Bodengesellschaften und Bodenarten 2015),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.SO_BogeBoa2015@senstadt,Boden im INSPIRE-Datenmodell (Bodengesellschaften und Bodenarten 2015),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.SO_BogeBoa2015@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/SO_BogeBoa2015
K.SO_BogeBoa2015@senstadt,Technische Angaben,Standard,WMS
K.SO_BogeBoa2015@senstadt,Technische Angaben,Version,1.0.0
K.SO_BogeBoa2015@senstadt,Technische Angaben,Version,1.1.0
K.SO_BogeBoa2015@senstadt,Technische Angaben,Version,1.1.1
K.SO_BogeBoa2015@senstadt,Technische Angaben,Version,1.3.0
K.SO_BogeBoa2015@senstadt,Technische Angaben,Operationen,GetCapabilities
K.SO_BogeBoa2015@senstadt,Technische Angaben,Operationen,GetMap
K.SO_BogeBoa2015@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.SO_BogeBoa2015@senstadt,Technische Angaben,Grafikformate,image/png
K.SO_BoKa@senstadt,Boden im INSPIRE-Datenmodell (Bodenkundliche Kartierungen),Kurzbeschreibung,"Übersicht über die im Land Berlin durchgeführten bodenkundlichen Gutachten oder Kartierungen im INSPIRE-Datenmodell, bei denen Bodenprofile dokumentiert und/oder großmaßstäbliche Bodenkartierungen erarbeitet wurden."
K.SO_BoKa@senstadt,Boden im INSPIRE-Datenmodell (Bodenkundliche Kartierungen),Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.SO_BoKa@senstadt,Boden im INSPIRE-Datenmodell (Bodenkundliche Kartierungen),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.SO_BoKa@senstadt,Boden im INSPIRE-Datenmodell (Bodenkundliche Kartierungen),Ausdehnung,"EPSG:4258: 13,08, 52,33, 13,77, 52,69"
K.SO_BoKa@senstadt,Boden im INSPIRE-Datenmodell (Bodenkundliche Kartierungen),Ebenen,Bodenstandorte
K.SO_BoKa@senstadt,Boden im INSPIRE-Datenmodell (Bodenkundliche Kartierungen),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.SO_BoKa@senstadt,Boden im INSPIRE-Datenmodell (Bodenkundliche Kartierungen),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
